delivery_id,distribution_center_id,municipality,date,supply_type,quantity_requested,quantity_delivered,population_at_center,delivery_delay_hours,transport_mode,road_condition,weather_on_delivery_day,number_of_aid_workers,center_capacity
DEL-03841,IC-0089,Costa Sur,2025-10-04,Medical Supplies,18,8,50,1.5,Helicopter,Yes,Rain,11,1026
DEL-03842,IC-0089,Costa Sur,2025-10-04,Water,1713,1105,617,3.1,Truck,Yes,Rain,12,1133
DEL-03843,IC-0089,Costa Sur,2025-10-04,Medical Supplies,93,49,498,1.4,Helicopter,Yes,Rain,9,902
DEL-03844,IC-0099,Bahia Verde,2025-10-04,Medical Supplies,12,6,50,0.1,Helicopter,Yes,Rain,9,257
DEL-03845,IC-0099,Bahia Verde,2025-10-04,Medical Supplies,13,6,77,3.7,Truck,Yes,Rain,9,232
DEL-03846,IC-0099,Bahia Verde,2025-10-04,Water,109,50,50,3.5,Truck,Yes,Rain,10,226
DEL-03847,IC-0099,Bahia Verde,2025-10-04,Hygiene Kits,56,44,151,2.1,Truck,Yes,Rain,7,192
DEL-03848,IC-0100,Bahia Verde,2025-10-04,Water,1162,812,311,1.6,Truck,Yes,Rain,7,1035
DEL-03849,IC-0100,Bahia Verde,2025-10-04,Food,359,148,153,0.3,Truck,Yes,Rain,5,1100
DEL-03850,IC-0100,Bahia Verde,2025-10-04,Water,680,305,210,0.7,Truck,Yes,Rain,2,700
DEL-03851,IC-0100,Bahia Verde,2025-10-04,Water,2237,1486,667,1.6,Helicopter,Yes,Rain,10,889
DEL-03852,IC-0109,Bahia Verde,2025-10-04,Food,1326,619,509,0.5,Boat,Yes,Rain,6,843
DEL-03853,IC-0109,Bahia Verde,2025-10-04,Water,2099,1710,667,1.7,Truck,Yes,Rain,13,1299
DEL-03854,IC-0109,Bahia Verde,2025-10-04,Water,1774,1774,460,1.8,Truck,Yes,Rain,11,1217
DEL-03855,IC-0109,Bahia Verde,2025-10-04,Water,1576,755,723,0.0,Truck,Yes,Rain,10,825
DEL-03856,IC-0117,Bahia Verde,2025-10-04,Water,1905,1032,739,1.4,Helicopter,Limited,Rain,10,1130
DEL-03857,IC-0117,Bahia Verde,2025-10-04,Food,1395,858,479,3.2,Helicopter,Limited,Rain,13,686
DEL-03858,IC-0121,Bahia Verde,2025-10-04,Water,824,650,346,2.7,Helicopter,Yes,Rain,7,551
DEL-03859,IC-0121,Bahia Verde,2025-10-04,Food,229,138,120,4.9,Truck,Yes,Rain,12,417
DEL-03860,IC-0121,Bahia Verde,2025-10-04,Water,513,492,190,0.0,Truck,Yes,Rain,7,383
DEL-03861,IC-0123,Bahia Verde,2025-10-04,Water,619,431,248,2.6,Truck,Yes,Rain,8,801
DEL-03862,IC-0123,Bahia Verde,2025-10-04,Water,614,359,241,0.5,Truck,Yes,Rain,9,859
DEL-03863,IC-0123,Bahia Verde,2025-10-04,Food,1099,995,488,2.9,Truck,Yes,Rain,5,838
DEL-03864,IC-0123,Bahia Verde,2025-10-04,Shelter Materials,100,62,562,3.0,Boat,Yes,Rain,10,925
DEL-03865,IC-0124,Bahia Verde,2025-10-04,Hygiene Kits,645,360,986,0.0,Truck,Yes,Rain,4,1764
DEL-03866,IC-0124,Bahia Verde,2025-10-04,Food,1431,983,736,1.7,Truck,Yes,Rain,8,1821
DEL-03867,IC-0124,Bahia Verde,2025-10-04,Water,3199,2918,914,2.9,Truck,Yes,Rain,4,1919
DEL-03868,IC-0135,Rincon del Este,2025-10-04,Hygiene Kits,26,9,50,3.1,Boat,Limited,Rain,9,433
DEL-03869,IC-0135,Rincon del Este,2025-10-04,Water,966,604,309,2.1,Helicopter,Limited,Rain,10,298
DEL-03870,IC-0135,Rincon del Este,2025-10-04,Water,666,221,213,4.7,Boat,Limited,Rain,6,386
DEL-03871,IC-0135,Rincon del Este,2025-10-04,Shelter Materials,31,7,180,2.8,Helicopter,Limited,Rain,10,316
DEL-03872,IC-0149,Rincon del Este,2025-10-04,Food,1167,1037,526,0.0,Truck,Yes,Rain,9,419
DEL-03873,IC-0149,Rincon del Este,2025-10-04,Hygiene Kits,245,151,371,0.0,Truck,Yes,Rain,4,396
DEL-03874,IC-0149,Rincon del Este,2025-10-04,Food,1667,1090,597,3.1,Truck,Yes,Rain,7,503
DEL-03875,IC-0006,Puerto Nuevo,2025-10-04,Water,1951,1002,564,2.7,Truck,Yes,Rain,13,1171
DEL-03876,IC-0006,Puerto Nuevo,2025-10-04,Water,2269,1831,966,3.6,Truck,Yes,Rain,8,1682
DEL-03877,IC-0006,Puerto Nuevo,2025-10-04,Hygiene Kits,314,261,668,4.0,Boat,Yes,Rain,7,1490
DEL-03878,IC-0006,Puerto Nuevo,2025-10-04,Water,1878,1473,636,2.9,Truck,Yes,Rain,8,1419
DEL-03879,IC-0007,Puerto Nuevo,2025-10-04,Shelter Materials,85,54,1008,0.2,Truck,Yes,Rain,2,1946
DEL-03880,IC-0007,Puerto Nuevo,2025-10-04,Water,2164,1216,827,0.3,Truck,Yes,Rain,8,1361
DEL-03881,IC-0007,Puerto Nuevo,2025-10-04,Water,2394,1942,633,2.1,Truck,Yes,Rain,5,1561
DEL-03882,IC-0010,Puerto Nuevo,2025-10-04,Medical Supplies,76,32,261,1.0,Helicopter,Limited,Rain,11,746
DEL-03883,IC-0010,Puerto Nuevo,2025-10-04,Food,80,43,50,1.7,Helicopter,Limited,Rain,6,817
DEL-03884,IC-0010,Puerto Nuevo,2025-10-04,Food,777,262,489,4.0,Truck,Limited,Rain,6,566
DEL-03885,IC-0012,Puerto Nuevo,2025-10-04,Medical Supplies,536,400,1731,4.2,Truck,Yes,Rain,10,3855
DEL-03886,IC-0012,Puerto Nuevo,2025-10-04,Food,4995,4283,1779,0.9,Truck,Yes,Rain,4,3341
DEL-03887,IC-0012,Puerto Nuevo,2025-10-04,Food,4219,2765,1650,2.3,Truck,Yes,Rain,7,3228
DEL-03888,IC-0016,Puerto Nuevo,2025-10-04,Food,1821,786,1173,4.0,Boat,Limited,Rain,6,2983
DEL-03889,IC-0016,Puerto Nuevo,2025-10-04,Medical Supplies,426,275,1670,3.9,Truck,Limited,Rain,7,2825
DEL-03890,IC-0016,Puerto Nuevo,2025-10-04,Medical Supplies,324,153,1333,1.9,Helicopter,Limited,Rain,4,2574
DEL-03891,IC-0016,Puerto Nuevo,2025-10-04,Medical Supplies,497,330,1417,3.8,Truck,Limited,Rain,7,2585
DEL-03892,IC-0018,Puerto Nuevo,2025-10-04,Medical Supplies,76,38,262,3.7,Truck,Yes,Rain,12,876
DEL-03893,IC-0018,Puerto Nuevo,2025-10-04,Food,1044,732,562,2.7,Truck,Yes,Rain,12,690
DEL-03894,IC-0022,Puerto Nuevo,2025-10-04,Water,5506,5506,1947,2.9,Helicopter,Yes,Rain,7,2994
DEL-03895,IC-0022,Puerto Nuevo,2025-10-04,Food,3957,3217,2086,1.4,Helicopter,Yes,Rain,9,2862
DEL-03896,IC-0022,Puerto Nuevo,2025-10-04,Medical Supplies,696,441,1959,1.1,Truck,Yes,Rain,9,4103
DEL-03897,IC-0022,Puerto Nuevo,2025-10-04,Water,3994,2467,1931,1.2,Truck,Yes,Rain,4,2818
DEL-03898,IC-0025,Puerto Nuevo,2025-10-04,Shelter Materials,22,21,123,1.9,Truck,Yes,Rain,10,723
DEL-03899,IC-0025,Puerto Nuevo,2025-10-04,Food,1298,776,686,1.8,Truck,Yes,Rain,12,887
DEL-03900,IC-0025,Puerto Nuevo,2025-10-04,Hygiene Kits,367,323,528,0.0,Helicopter,Yes,Rain,6,1200
DEL-03901,IC-0025,Puerto Nuevo,2025-10-04,Water,869,723,410,2.2,Truck,Yes,Rain,6,1253
DEL-03902,IC-0026,Puerto Nuevo,2025-10-04,Medical Supplies,33,23,280,2.2,Truck,Yes,Rain,10,253
DEL-03903,IC-0027,Puerto Nuevo,2025-10-04,Hygiene Kits,1695,765,2174,3.0,Helicopter,No,Rain,4,4410
DEL-03904,IC-0029,Puerto Nuevo,2025-10-04,Water,476,350,185,1.7,Helicopter,Yes,Rain,11,100
DEL-03905,IC-0029,Puerto Nuevo,2025-10-04,Water,158,58,50,2.5,Truck,Yes,Rain,9,100
DEL-03906,IC-0029,Puerto Nuevo,2025-10-04,Water,1295,754,419,1.4,Truck,Yes,Rain,10,100
DEL-03907,IC-0029,Puerto Nuevo,2025-10-04,Food,111,91,50,2.6,Boat,Yes,Rain,7,128
DEL-03908,IC-0032,Puerto Nuevo,2025-10-04,Water,194,122,50,2.5,Helicopter,Yes,Rain,8,119
DEL-03909,IC-0032,Puerto Nuevo,2025-10-04,Food,98,40,50,0.0,Truck,Yes,Rain,15,138
DEL-03910,IC-0032,Puerto Nuevo,2025-10-04,Water,150,131,50,1.1,Truck,Yes,Rain,2,139
DEL-03911,IC-0032,Puerto Nuevo,2025-10-04,Food,335,334,127,0.0,Truck,Yes,Rain,12,105
DEL-03912,IC-0035,Puerto Nuevo,2025-10-04,Food,1741,1076,643,1.4,Truck,Yes,Rain,6,1179
DEL-03913,IC-0035,Puerto Nuevo,2025-10-04,Shelter Materials,69,50,806,2.0,Truck,Yes,Rain,9,1001
DEL-03914,IC-0035,Puerto Nuevo,2025-10-04,Food,1228,899,542,0.3,Truck,Yes,Rain,9,857
DEL-03915,IC-0037,Puerto Nuevo,2025-10-04,Water,4947,3364,1609,0.0,Helicopter,Yes,Rain,9,2475
DEL-03916,IC-0037,Puerto Nuevo,2025-10-04,Food,1615,567,1005,4.4,Truck,Yes,Rain,7,3028
DEL-03917,IC-0037,Puerto Nuevo,2025-10-04,Food,2507,2481,1211,3.8,Boat,Yes,Rain,10,2771
DEL-03918,IC-0038,Puerto Nuevo,2025-10-04,Medical Supplies,53,39,279,2.1,Truck,Yes,Rain,7,206
DEL-03919,IC-0038,Puerto Nuevo,2025-10-04,Water,131,78,50,3.5,Truck,Yes,Rain,7,246
DEL-03920,IC-0038,Puerto Nuevo,2025-10-04,Water,1857,1529,476,0.6,Truck,Yes,Rain,10,269
DEL-03921,IC-0038,Puerto Nuevo,2025-10-04,Water,147,73,50,0.7,Helicopter,Yes,Rain,8,276
DEL-03922,IC-0039,Puerto Nuevo,2025-10-04,Food,233,114,135,4.8,Boat,Limited,Rain,9,100
DEL-03923,IC-0039,Puerto Nuevo,2025-10-04,Shelter Materials,37,18,350,4.7,Boat,Limited,Rain,5,115
DEL-03924,IC-0039,Puerto Nuevo,2025-10-04,Medical Supplies,15,6,50,3.5,Helicopter,Limited,Rain,5,118
DEL-03925,IC-0039,Puerto Nuevo,2025-10-04,Food,1084,682,384,1.7,Boat,Limited,Rain,9,127
DEL-03926,IC-0041,Puerto Nuevo,2025-10-04,Medical Supplies,87,28,318,3.5,Truck,Limited,Rain,2,489
DEL-03927,IC-0041,Puerto Nuevo,2025-10-04,Shelter Materials,22,8,336,3.7,Boat,Limited,Rain,12,762
DEL-03928,IC-0043,Puerto Nuevo,2025-10-04,Shelter Materials,10,5,50,3.5,Truck,Limited,Rain,14,120
DEL-03929,IC-0043,Puerto Nuevo,2025-10-04,Shelter Materials,17,6,90,5.1,Boat,Limited,Rain,5,100
DEL-03930,IC-0045,Puerto Nuevo,2025-10-04,Hygiene Kits,17,11,50,1.7,Boat,Yes,Rain,11,120
DEL-03931,IC-0045,Puerto Nuevo,2025-10-04,Water,800,642,229,3.9,Truck,Yes,Rain,8,100
DEL-03932,IC-0045,Puerto Nuevo,2025-10-04,Medical Supplies,70,51,300,1.6,Truck,Yes,Rain,5,100
DEL-03933,IC-0046,Sierra Alta,2025-10-04,Food,1949,1278,815,3.9,Truck,Yes,Rain,4,1611
DEL-03934,IC-0046,Sierra Alta,2025-10-04,Shelter Materials,67,57,867,2.9,Truck,Yes,Rain,6,1139
DEL-03935,IC-0049,Sierra Alta,2025-10-04,Hygiene Kits,690,647,919,4.7,Truck,Yes,Rain,12,877
DEL-03936,IC-0052,Sierra Alta,2025-10-04,Shelter Materials,10,5,50,1.3,Truck,Yes,Rain,10,120
DEL-03937,IC-0052,Sierra Alta,2025-10-04,Water,186,87,50,4.8,Helicopter,Yes,Rain,12,115
DEL-03938,IC-0059,Sierra Alta,2025-10-04,Water,4253,2994,1105,1.2,Truck,Yes,Rain,9,2063
DEL-03939,IC-0059,Sierra Alta,2025-10-04,Medical Supplies,197,96,978,0.2,Helicopter,Yes,Rain,9,1649
DEL-03940,IC-0059,Sierra Alta,2025-10-04,Food,1521,826,640,4.0,Truck,Yes,Rain,10,1333
DEL-03941,IC-0060,Sierra Alta,2025-10-04,Shelter Materials,200,123,1183,3.4,Truck,Limited,Rain,6,2153
DEL-03942,IC-0060,Sierra Alta,2025-10-04,Water,1662,842,570,3.6,Boat,Limited,Rain,11,2010
DEL-03943,IC-0060,Sierra Alta,2025-10-04,Food,2213,1388,940,0.9,Truck,Limited,Rain,12,1536
DEL-03944,IC-0062,Sierra Alta,2025-10-04,Water,130,77,50,0.0,Truck,Limited,Rain,5,214
DEL-03945,IC-0062,Sierra Alta,2025-10-04,Medical Supplies,10,5,50,1.0,Boat,Limited,Rain,9,202
DEL-03946,IC-0063,Sierra Alta,2025-10-04,Water,1325,559,521,0.0,Truck,Yes,Rain,2,787
DEL-03947,IC-0063,Sierra Alta,2025-10-04,Medical Supplies,96,71,297,1.9,Truck,Yes,Rain,5,763
DEL-03948,IC-0063,Sierra Alta,2025-10-04,Shelter Materials,32,16,305,0.4,Truck,Yes,Rain,13,556
DEL-03949,IC-0065,Sierra Alta,2025-10-04,Shelter Materials,44,12,230,1.3,Helicopter,Yes,Rain,6,438
DEL-03950,IC-0065,Sierra Alta,2025-10-04,Hygiene Kits,59,46,148,0.4,Truck,Yes,Rain,4,371
DEL-03951,IC-0065,Sierra Alta,2025-10-04,Hygiene Kits,36,26,50,0.0,Helicopter,Yes,Rain,7,346
DEL-03952,IC-0065,Sierra Alta,2025-10-04,Food,880,587,378,1.8,Truck,Yes,Rain,12,442
DEL-03953,IC-0066,Sierra Alta,2025-10-04,Shelter Materials,10,5,50,7.0,Boat,No,Rain,8,124
DEL-03954,IC-0068,Costa Sur,2025-10-04,Food,3378,2365,1587,1.6,Boat,Yes,Rain,3,2609
DEL-03955,IC-0068,Costa Sur,2025-10-04,Food,3744,1623,2057,2.4,Truck,Yes,Rain,8,3363
DEL-03956,IC-0069,Costa Sur,2025-10-04,Water,3714,2073,966,3.1,Truck,Yes,Rain,5,1298
DEL-03957,IC-0069,Costa Sur,2025-10-04,Hygiene Kits,410,302,743,2.8,Helicopter,Yes,Rain,9,1255
DEL-03958,IC-0069,Costa Sur,2025-10-04,Food,1124,573,644,0.4,Helicopter,Yes,Rain,6,1341
DEL-03959,IC-0071,Costa Sur,2025-10-04,Medical Supplies,10,6,68,4.4,Truck,Yes,Rain,2,100
DEL-03960,IC-0071,Costa Sur,2025-10-04,Hygiene Kits,122,96,242,1.5,Truck,Yes,Rain,8,108
DEL-03961,IC-0071,Costa Sur,2025-10-04,Food,146,51,50,1.8,Truck,Yes,Rain,3,100
DEL-03962,IC-0072,Costa Sur,2025-10-04,Water,1813,1299,546,0.7,Truck,Yes,Rain,7,1162
DEL-03963,IC-0072,Costa Sur,2025-10-04,Hygiene Kits,541,343,693,1.7,Helicopter,Yes,Rain,5,1045
DEL-03964,IC-0072,Costa Sur,2025-10-04,Food,1172,642,519,2.1,Truck,Yes,Rain,7,1172
DEL-03965,IC-0072,Costa Sur,2025-10-04,Medical Supplies,229,153,798,0.0,Truck,Yes,Rain,10,763
DEL-03966,IC-0073,Costa Sur,2025-10-04,Water,3406,2474,1174,2.7,Truck,Yes,Rain,9,1824
DEL-03967,IC-0073,Costa Sur,2025-10-04,Water,3524,2895,1163,2.1,Helicopter,Yes,Rain,6,2219
DEL-03968,IC-0073,Costa Sur,2025-10-04,Water,3015,2025,1412,0.7,Truck,Yes,Rain,8,2250
DEL-03969,IC-0073,Costa Sur,2025-10-04,Food,2668,2095,1495,3.9,Truck,Yes,Rain,4,1997
DEL-03970,IC-0074,Costa Sur,2025-10-04,Food,870,496,353,7.7,Truck,Yes,Rain,4,504
DEL-03971,IC-0074,Costa Sur,2025-10-04,Hygiene Kits,143,104,454,0.7,Truck,Yes,Rain,8,505
DEL-03972,IC-0074,Costa Sur,2025-10-04,Water,183,89,50,2.1,Boat,Yes,Rain,6,717
DEL-03973,IC-0075,Costa Sur,2025-10-04,Shelter Materials,20,11,240,0.5,Helicopter,Limited,Rain,9,152
DEL-03974,IC-0075,Costa Sur,2025-10-04,Hygiene Kits,32,15,50,4.0,Helicopter,Limited,Rain,6,177
DEL-03975,IC-0075,Costa Sur,2025-10-04,Medical Supplies,78,11,221,5.4,Boat,Limited,Rain,7,129
DEL-03976,IC-0075,Costa Sur,2025-10-04,Food,200,88,90,2.6,Helicopter,Limited,Rain,7,115
DEL-03977,IC-0082,Costa Sur,2025-10-04,Hygiene Kits,51,28,131,4.7,Boat,Limited,Rain,9,916
DEL-03978,IC-0083,Costa Sur,2025-10-04,Water,1260,565,399,2.4,Helicopter,Limited,Rain,7,402
DEL-03979,IC-0083,Costa Sur,2025-10-04,Hygiene Kits,240,118,552,5.0,Boat,Limited,Rain,10,599
DEL-03980,IC-0083,Costa Sur,2025-10-04,Shelter Materials,105,51,626,2.0,Truck,Limited,Rain,4,618
DEL-03981,IC-0083,Costa Sur,2025-10-04,Medical Supplies,131,55,606,2.6,Boat,Limited,Rain,6,592
DEL-03982,IC-0084,Costa Sur,2025-10-04,Food,1168,608,646,3.7,Boat,No,Rain,5,940
DEL-03983,IC-0084,Costa Sur,2025-10-04,Food,1249,386,424,2.4,Helicopter,No,Rain,5,788
DEL-03984,IC-0084,Costa Sur,2025-10-04,Shelter Materials,57,13,738,7.2,Boat,No,Rain,7,1051
DEL-03985,IC-0084,Costa Sur,2025-10-04,Hygiene Kits,756,166,956,3.9,Helicopter,No,Rain,6,1052
DEL-03986,IC-0090,Costa Sur,2025-10-04,Medical Supplies,208,78,838,2.9,Helicopter,No,Rain,12,1512
DEL-03987,IC-0094,Costa Sur,2025-10-04,Shelter Materials,73,49,724,0.0,Truck,Yes,Rain,7,483
DEL-03988,IC-0094,Costa Sur,2025-10-04,Medical Supplies,99,74,510,3.0,Truck,Yes,Rain,8,575
DEL-03989,IC-0094,Costa Sur,2025-10-04,Food,2001,1166,750,0.9,Truck,Yes,Rain,7,503
DEL-03990,IC-0094,Costa Sur,2025-10-04,Food,1278,264,495,2.3,Helicopter,Yes,Rain,10,492
DEL-03991,IC-0097,Costa Sur,2025-10-04,Food,897,432,428,3.0,Truck,Yes,Rain,9,655
DEL-03992,IC-0097,Costa Sur,2025-10-04,Hygiene Kits,118,96,258,5.0,Truck,Yes,Rain,13,592
DEL-03993,IC-0097,Costa Sur,2025-10-04,Water,959,676,340,0.6,Truck,Yes,Rain,6,643
DEL-03994,IC-0098,Bahia Verde,2025-10-04,Food,90,51,50,0.6,Truck,Yes,Rain,6,287
DEL-03995,IC-0098,Bahia Verde,2025-10-04,Food,597,468,303,0.0,Helicopter,Yes,Rain,10,306
DEL-03996,IC-0098,Bahia Verde,2025-10-04,Food,76,43,50,0.0,Helicopter,Yes,Rain,9,257
DEL-03997,IC-0098,Bahia Verde,2025-10-04,Medical Supplies,136,102,403,0.4,Truck,Yes,Rain,6,315
DEL-03998,IC-0101,Bahia Verde,2025-10-04,Food,457,325,214,1.9,Truck,Yes,Rain,6,333
DEL-03999,IC-0101,Bahia Verde,2025-10-04,Medical Supplies,212,151,651,1.7,Truck,Yes,Rain,13,477
DEL-04000,IC-0107,Bahia Verde,2025-10-04,Water,430,309,181,2.1,Truck,Limited,Rain,5,112
DEL-04001,IC-0107,Bahia Verde,2025-10-04,Food,271,102,105,2.6,Truck,Limited,Rain,5,100
DEL-04002,IC-0107,Bahia Verde,2025-10-04,Water,889,573,406,0.6,Boat,Limited,Rain,8,138
DEL-04003,IC-0110,Bahia Verde,2025-10-04,Water,105,69,50,3.1,Helicopter,Yes,Rain,6,809
DEL-04004,IC-0125,Bahia Verde,2025-10-04,Medical Supplies,125,112,546,3.2,Truck,Limited,Rain,5,779
DEL-04005,IC-0125,Bahia Verde,2025-10-04,Hygiene Kits,364,155,553,3.4,Truck,Limited,Rain,5,862
DEL-04006,IC-0125,Bahia Verde,2025-10-04,Water,1588,951,667,3.4,Truck,Limited,Rain,7,656
DEL-04007,IC-0125,Bahia Verde,2025-10-04,Food,1219,680,539,4.1,Truck,Limited,Rain,8,938
DEL-04008,IC-0126,Rincon del Este,2025-10-04,Medical Supplies,69,45,433,3.6,Truck,Yes,Rain,8,769
DEL-04009,IC-0126,Rincon del Este,2025-10-04,Shelter Materials,56,37,347,0.2,Truck,Yes,Rain,8,531
DEL-04010,IC-0126,Rincon del Este,2025-10-04,Water,762,419,289,1.7,Truck,Yes,Rain,10,635
DEL-04011,IC-0127,Rincon del Este,2025-10-04,Medical Supplies,175,118,639,5.5,Truck,Limited,Rain,9,1586
DEL-04012,IC-0127,Rincon del Este,2025-10-04,Hygiene Kits,179,104,530,3.3,Boat,Limited,Rain,8,1606
DEL-04013,IC-0127,Rincon del Este,2025-10-04,Food,3789,1750,1354,3.4,Truck,Limited,Rain,11,1457
DEL-04014,IC-0127,Rincon del Este,2025-10-04,Food,2034,1211,1012,3.9,Truck,Limited,Rain,7,2062
DEL-04015,IC-0130,Rincon del Este,2025-10-04,Water,1103,505,397,0.0,Helicopter,Yes,Rain,8,591
DEL-04016,IC-0130,Rincon del Este,2025-10-04,Food,1447,1143,793,1.4,Truck,Yes,Rain,5,792
DEL-04017,IC-0130,Rincon del Este,2025-10-04,Medical Supplies,47,24,444,3.1,Truck,Yes,Rain,12,768
DEL-04018,IC-0131,Rincon del Este,2025-10-04,Food,106,11,50,4.1,Boat,Limited,Rain,10,197
DEL-04019,IC-0131,Rincon del Este,2025-10-04,Medical Supplies,149,51,388,5.8,Boat,Limited,Rain,4,122
DEL-04020,IC-0133,Rincon del Este,2025-10-04,Food,229,125,78,1.4,Boat,Limited,Rain,15,330
DEL-04021,IC-0133,Rincon del Este,2025-10-04,Food,148,107,50,3.4,Helicopter,Limited,Rain,10,433
DEL-04022,IC-0133,Rincon del Este,2025-10-04,Food,302,194,102,2.1,Helicopter,Limited,Rain,6,443
DEL-04023,IC-0133,Rincon del Este,2025-10-04,Shelter Materials,59,20,317,4.0,Truck,Limited,Rain,8,334
DEL-04024,IC-0134,Rincon del Este,2025-10-04,Water,406,217,137,1.6,Boat,Limited,Rain,7,440
DEL-04025,IC-0134,Rincon del Este,2025-10-04,Water,1538,733,538,4.9,Truck,Limited,Rain,8,633
DEL-04026,IC-0134,Rincon del Este,2025-10-04,Food,82,24,50,0.0,Helicopter,Limited,Rain,11,620
DEL-04027,IC-0134,Rincon del Este,2025-10-04,Medical Supplies,133,31,358,3.6,Truck,Limited,Rain,10,476
DEL-04028,IC-0137,Rincon del Este,2025-10-04,Water,1521,972,386,1.3,Truck,Yes,Rain,6,1914
DEL-04029,IC-0137,Rincon del Este,2025-10-04,Medical Supplies,124,85,1144,0.0,Helicopter,Yes,Rain,10,1265
DEL-04030,IC-0137,Rincon del Este,2025-10-04,Food,1846,949,749,0.9,Truck,Yes,Rain,3,1902
DEL-04031,IC-0137,Rincon del Este,2025-10-04,Medical Supplies,95,45,828,1.4,Helicopter,Yes,Rain,10,1389
DEL-04032,IC-0145,Rincon del Este,2025-10-04,Medical Supplies,133,51,501,2.7,Boat,Yes,Rain,8,131
DEL-04033,IC-0145,Rincon del Este,2025-10-04,Shelter Materials,29,19,166,2.1,Truck,Yes,Rain,8,113
DEL-04034,IC-0145,Rincon del Este,2025-10-04,Water,180,100,74,3.3,Truck,Yes,Rain,2,100
DEL-04035,IC-0146,Rincon del Este,2025-10-04,Shelter Materials,42,22,370,3.2,Helicopter,No,Rain,9,129
DEL-04036,IC-0146,Rincon del Este,2025-10-04,Medical Supplies,20,5,60,4.2,Helicopter,No,Rain,7,139
DEL-04037,IC-0146,Rincon del Este,2025-10-04,Food,426,263,211,3.7,Helicopter,No,Rain,11,152
DEL-04038,IC-0146,Rincon del Este,2025-10-04,Food,722,331,287,4.1,Helicopter,No,Rain,8,122
DEL-04039,IC-0150,Rincon del Este,2025-10-04,Shelter Materials,10,5,50,0.0,Helicopter,Yes,Rain,9,100
DEL-04040,IC-0001,Puerto Nuevo,2025-10-05,Food,1603,1452,846,3.3,Truck,Yes,Rain,3,1433
DEL-04041,IC-0001,Puerto Nuevo,2025-10-05,Hygiene Kits,537,349,914,3.0,Truck,Yes,Rain,7,1505
DEL-04042,IC-0008,Puerto Nuevo,2025-10-05,Water,109,83,50,1.6,Truck,Yes,Rain,3,100
DEL-04043,IC-0008,Puerto Nuevo,2025-10-05,Shelter Materials,10,7,50,2.0,Truck,Yes,Rain,4,124
DEL-04044,IC-0008,Puerto Nuevo,2025-10-05,Water,1007,568,311,2.0,Helicopter,Yes,Rain,6,132
DEL-04045,IC-0050,Sierra Alta,2025-10-05,Shelter Materials,82,59,431,3.9,Boat,Limited,Rain,9,814
DEL-04046,IC-0050,Sierra Alta,2025-10-05,Food,1783,918,851,4.9,Boat,Limited,Rain,9,774
DEL-04047,IC-0053,Sierra Alta,2025-10-05,Food,1155,565,501,1.7,Helicopter,Limited,Rain,9,1038
DEL-04048,IC-0053,Sierra Alta,2025-10-05,Food,971,521,506,3.4,Helicopter,Limited,Rain,6,927
DEL-04049,IC-0078,Costa Sur,2025-10-05,Food,1785,757,953,0.7,Truck,Yes,Rain,7,1441
DEL-04050,IC-0078,Costa Sur,2025-10-05,Food,1099,578,613,0.6,Truck,Yes,Rain,7,1343
DEL-04051,IC-0078,Costa Sur,2025-10-05,Shelter Materials,41,22,586,0.0,Helicopter,Yes,Rain,4,1680
DEL-04052,IC-0079,Costa Sur,2025-10-05,Food,903,434,559,3.7,Helicopter,Limited,Rain,8,485
DEL-04053,IC-0079,Costa Sur,2025-10-05,Water,147,68,50,1.5,Helicopter,Limited,Rain,9,348
DEL-04054,IC-0079,Costa Sur,2025-10-05,Food,142,61,87,1.8,Helicopter,Limited,Rain,9,408
DEL-04055,IC-0079,Costa Sur,2025-10-05,Food,343,169,161,1.4,Truck,Limited,Rain,8,475
DEL-04056,IC-0089,Costa Sur,2025-10-05,Water,2656,1940,703,2.7,Truck,Yes,Rain,10,1048
DEL-04057,IC-0089,Costa Sur,2025-10-05,Water,1663,1157,550,3.4,Truck,Yes,Rain,8,1116
DEL-04058,IC-0089,Costa Sur,2025-10-05,Hygiene Kits,281,173,444,0.0,Truck,Yes,Rain,15,1005
DEL-04059,IC-0099,Bahia Verde,2025-10-05,Food,743,693,320,0.2,Truck,Yes,Rain,11,215
DEL-04060,IC-0099,Bahia Verde,2025-10-05,Medical Supplies,30,13,105,3.6,Truck,Yes,Rain,10,214
DEL-04061,IC-0100,Bahia Verde,2025-10-05,Shelter Materials,88,62,641,0.0,Truck,Yes,Rain,8,1025
DEL-04062,IC-0100,Bahia Verde,2025-10-05,Water,1487,1187,420,0.1,Truck,Yes,Rain,6,888
DEL-04063,IC-0109,Bahia Verde,2025-10-05,Shelter Materials,22,15,119,0.5,Truck,Yes,Rain,7,1244
DEL-04064,IC-0109,Bahia Verde,2025-10-05,Hygiene Kits,409,211,893,2.0,Truck,Yes,Rain,13,1132
DEL-04065,IC-0109,Bahia Verde,2025-10-05,Food,843,636,448,3.1,Helicopter,Yes,Rain,11,911
DEL-04066,IC-0109,Bahia Verde,2025-10-05,Food,1861,1019,654,2.1,Boat,Yes,Rain,2,938
DEL-04067,IC-0117,Bahia Verde,2025-10-05,Food,1456,773,542,2.3,Helicopter,Limited,Rain,11,753
DEL-04068,IC-0117,Bahia Verde,2025-10-05,Water,1573,983,433,0.6,Helicopter,Limited,Rain,5,949
